Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Footscray,230 Nicholson Street,1,u,310000.0,PI,Burnham,2017-06-17,5.1,3011,1,1,0,53.0,53.0,1888,Maribyrnong,-37.80376,144.89862,Western Metropolitan,7570
Footscray,26-36 Essex Street,2,h,910000.0,S,Sweeney,2017-06-17,5.1,3011,2,1,0,312.0,151.96764988779805,1964,Maribyrnong,-37.79592,144.88595,Western Metropolitan,7570
Forest Hill,47 Glebe Street,3,h,1177000.0,S,Noel,2017-06-17,15.4,3131,3,2,2,561.0,151.96764988779805,1964,Whitehorse,-37.83771,145.16416,Eastern Metropolitan,4385
Forest Hill,31 Norma Road,3,h,1131000.0,S,Jellis,2017-06-17,15.4,3131,3,1,2,697.0,151.96764988779805,1964,Whitehorse,-37.84188,145.16982,Eastern Metropolitan,4385
Gisborne,60 Hamilton Street,3,h,540000.0,SA,McDonald,2017-06-17,45.9,3437,3,1,2,665.0,110.0,1930,Macedon Ranges,-37.48701,144.58567,Northern Victoria,3376
Gladstone Park,305 Carrick Drive,5,h,691000.0,S,Barry,2017-06-17,12.9,3043,5,2,3,551.0,221.0,1975,Hume,-37.68329,144.89302,Western Metropolitan,3285
Gladstone Park,328 Carrick Drive,5,h,675000.0,SP,YPA,2017-06-17,12.9,3043,5,2,2,565.0,151.96764988779805,1964,Hume,-37.68302,144.89327,Western Metropolitan,3285
Gladstone Park,5 Clarke Drive,5,h,660000.0,S,Barry,2017-06-17,12.9,3043,5,2,1,536.0,151.96764988779805,1964,Hume,-37.6852,144.89853,Western Metropolitan,3285
Glen Iris,18 Ellis Road,4,h,2305000.0,S,Jellis,2017-06-17,7.3,3146,4,1,3,632.0,151.96764988779805,1964,Stonnington,-37.86024000000001,145.04674,Southern Metropolitan,10412
Glen Iris,67 Gardiner Parade,2,h,1650000.0,PI,hockingstuart,2017-06-17,7.3,3146,2,1,2,660.0,151.96764988779805,1928,Boroondara,-37.85671,145.0604,Southern Metropolitan,10412
Glen Waverley,53 Campbell Street,3,h,3056000.0,PI,VICProp,2017-06-17,16.7,3150,4,2,2,1590.0,292.0,1992,Monash,-37.86957,145.17543999999995,Eastern Metropolitan,15321
Glen Waverley,24 Florence Street,3,h,1900000.0,PI,Harcourts,2017-06-17,16.7,3150,3,1,0,738.0,151.96764988779805,1964,Monash,-37.88351,145.15714,Eastern Metropolitan,15321
Glen Waverley,7 Kinnoull Grove,5,h,2650000.0,PI,Jellis,2017-06-17,16.7,3150,6,3,2,662.0,119.0,1960,Monash,-37.87853,145.15542,Eastern Metropolitan,15321
Glen Waverley,18 Tulloch Grove,3,t,655000.0,S,Harcourts,2017-06-17,16.7,3150,3,2,2,133.0,133.0,2002,Monash,-37.89873,145.15072,Eastern Metropolitan,15321
Glen Waverley,4 Turner Court,3,h,1550000.0,S,Harcourts,2017-06-17,16.7,3150,3,2,2,648.0,181.0,1980,Monash,-37.88255,145.14727,Eastern Metropolitan,15321
Glen Waverley,20 Walter Street,4,h,1715000.0,S,Barry,2017-06-17,16.7,3150,4,1,2,758.0,151.96764988779805,1964,Monash,-37.86924000000001,145.16471,Eastern Metropolitan,15321
Glenroy,80 Gowrie Street,3,h,780000.0,S,Stockdale,2017-06-17,11.2,3046,3,1,2,697.0,131.27,1960,Moreland,-37.69795,144.94285,Northern Metropolitan,8870
Glenroy,36 Prospect Street,2,u,422000.0,S,YPA,2017-06-17,11.2,3046,2,1,1,136.0,151.96764988779805,1980,Moreland,-37.70972,144.91109,Northern Metropolitan,8870
Glenroy,200 West Street,4,h,780000.0,S,Eview,2017-06-17,11.2,3046,4,1,3,697.0,133.0,1960,Moreland,-37.70159,144.93948,Northern Metropolitan,8870
Gowanbrae,82 Gowanbrae Drive,4,h,945000.0,S,Nelson,2017-06-17,12.9,3043,4,2,4,474.0,210.0,2000,Moreland,-37.70626,144.89551,Western Metropolitan,1071
Greenvale,17 Arkley Drive,4,h,645000.0,S,Barry,2017-06-17,20.4,3059,3,2,2,538.0,154.0,2000,Hume,-37.6499,144.9013,Northern Metropolitan,4864
Hadfield,19 Oxford Street,3,h,785000.0,S,Barry,2017-06-17,11.2,3046,3,1,1,602.0,151.96764988779805,1964,Moreland,-37.70342,144.94574,Northern Metropolitan,2606
Hadfield,11 Walter Street,3,h,810000.0,S,Philip,2017-06-17,11.2,3046,3,1,2,634.0,151.96764988779805,1964,Moreland,-37.71236,144.94332,Northern Metropolitan,2606
Hallam,11 Turanga Place,3,h,601000.0,S,REMAX,2017-06-17,32.3,3803,3,2,4,604.0,167.87,1995,Casey,-38.00305,145.2729,South-Eastern Metropolitan,3728
Hampton,45 Grenville Street,3,u,970000.0,S,Buxton,2017-06-17,13.8,3188,3,2,2,99.0,99.0,2005,Bayside,-37.93538,145.00224,Southern Metropolitan,5454
Hampton,80 Holyrood Street,2,u,805000.0,S,Charlton,2017-06-17,13.8,3188,2,1,2,151.96764988779805,151.96764988779805,1964,Bayside,-37.93387,145.00226999999995,Southern Metropolitan,5454
Hampton,87 Mills Street,3,h,2120000.0,S,Buxton,2017-06-17,13.8,3188,3,1,3,753.0,151.96764988779805,1934,Bayside,-37.93649,145.01107,Southern Metropolitan,5454
Hampton,7 Wave Street,3,h,2100000.0,S,Marshall,2017-06-17,13.8,3188,3,2,1,455.0,151.96764988779805,1990,Bayside,-37.93739,145.00513,Southern Metropolitan,5454
Hawthorn,2/5 Denham Street,2,u,762000.0,S,Marshall,2017-06-17,5.3,3122,2,1,1,1583.0,151.96764988779805,1970,Boroondara,-37.81857,145.01703999999995,Southern Metropolitan,11308
Hawthorn,24 Johnson Street,4,h,2053000.0,S,Abercromby's,2017-06-17,5.3,3122,4,3,2,354.0,151.96764988779805,1964,Boroondara,-37.81691,145.03721000000004,Southern Metropolitan,11308
Hawthorn,49 Lisson Grove,4,h,7650000.0,S,Abercromby's,2017-06-17,5.3,3122,4,2,4,1690.0,284.0,1863,Boroondara,-37.82652,145.03052,Southern Metropolitan,11308
Hawthorn,166 Power Street,1,u,375000.0,S,Domain,2017-06-17,5.3,3122,1,1,1,53.0,53.0,1970,Boroondara,-37.82538,145.02546,Southern Metropolitan,11308
Hawthorn,181 Power Street,2,u,525000.0,PI,Walshe,2017-06-17,5.3,3122,2,1,1,151.96764988779805,151.96764988779805,1964,Boroondara,-37.827,145.02563,Southern Metropolitan,11308
Hawthorn,8/8 Wallen Road,2,u,1080000.0,S,Jellis,2017-06-17,5.3,3122,2,2,2,6996.0,136.0,2000,Boroondara,-37.82712,145.02427,Southern Metropolitan,11308
Hawthorn East,536 Barkers Road,3,h,2225000.0,VB,Jellis,2017-06-17,6.2,3123,3,1,2,616.0,151.96764988779805,1920,Boroondara,-37.81724000000001,145.05688,Southern Metropolitan,6482
Hawthorn East,11 Condor Street,5,h,2855000.0,PI,Noel,2017-06-17,6.2,3123,5,3,2,572.0,274.0,2000,Boroondara,-37.81936,145.05131,Southern Metropolitan,6482
Hawthorn East,10 Mowbray Street,4,h,3255000.0,PI,Kay,2017-06-17,6.2,3123,4,3,3,1116.0,304.0,1984,Boroondara,-37.84283,145.05178,Southern Metropolitan,6482
Hawthorn East,103 Pleasant Road,6,h,2200000.0,VB,Jellis,2017-06-17,6.2,3123,6,3,3,622.0,151.96764988779805,1964,Boroondara,-37.8351,145.05542,Southern Metropolitan,6482
Heathmont,162 Bedford Road,3,h,655000.0,S,Philip,2017-06-17,21.3,3135,3,1,1,348.0,151.96764988779805,1964,Maroondah,-37.82327,145.24982,Eastern Metropolitan,3794
Heathmont,8 Madigan Court,3,t,670000.0,S,Ray,2017-06-17,21.3,3135,3,2,1,194.0,151.96764988779805,1964,Maroondah,-37.82365,145.24001,Eastern Metropolitan,3794
Heidelberg,5 Austral Court,4,t,828000.0,S,Miles,2017-06-17,8.9,3084,4,2,2,264.0,140.0,2000,Banyule,-37.74352,145.08082,Eastern Metropolitan,2890
Heidelberg,57 Quinn Street,4,h,1230000.0,S,Nelson,2017-06-17,8.9,3084,4,1,2,630.0,237.0,1950,Banyule,-37.74863,145.07202,Eastern Metropolitan,2890
Heidelberg Heights,5 Glover Street,3,h,590000.0,S,Victory,2017-06-17,8.8,3081,3,1,2,290.0,105.0,1950,Banyule,-37.7368,145.05048,Eastern Metropolitan,2947
Highett,14 Avoca Street,3,h,1155000.0,PI,Buxton,2017-06-17,16.0,3190,3,2,1,650.0,151.96764988779805,1964,Bayside,-37.95378,145.03267,Southern Metropolitan,4794
Highett,6 Muir Street,4,h,1220000.0,SP,Buxton,2017-06-17,16.0,3190,4,1,2,633.0,151.96764988779805,1964,Bayside,-37.94578,145.03564,Southern Metropolitan,4794
Highett,47 Tibrockney Street,2,h,548000.0,S,Smart,2017-06-17,16.0,3190,2,1,1,151.96764988779805,151.96764988779805,1970,Bayside,-37.95037,145.03473,Southern Metropolitan,4794
Hillside,22 Hillcrest Drive,6,h,935000.0,S,Prof.,2017-06-17,18.0,3037,6,4,2,694.0,151.96764988779805,1964,Melton,-37.68178,144.73779,Western Metropolitan,5556
Hoppers Crossing,2 Bowden Street,3,h,555000.0,S,hockingstuart,2017-06-17,18.4,3029,3,2,4,615.0,115.0,1964,Wyndham,-37.86659,144.69959,Western Metropolitan,13830
Hoppers Crossing,27 Cameron Drive,3,h,535000.0,S,hockingstuart,2017-06-17,18.4,3029,3,1,2,603.0,151.96764988779805,1964,Wyndham,-37.8688,144.68768,Western Metropolitan,13830
Huntingdale,23 Beauford Street,3,h,1093800.0,S,Ray,2017-06-17,12.3,3166,3,1,2,501.0,180.0,1964,Monash,-37.90805,145.10683999999995,Southern Metropolitan,768
Huntingdale,50 Ross Street,4,h,1145000.0,S,Ray,2017-06-17,12.3,3166,4,1,2,603.0,151.0,1960,Monash,-37.90822,145.11146000000005,Southern Metropolitan,768
Ivanhoe East,8 Wilfred Road,2,h,1853000.0,S,Ray,2017-06-17,7.8,3079,2,2,2,751.0,151.96764988779805,1964,Banyule,-37.77521,145.05426,Eastern Metropolitan,1554
Keilor Downs,3 Serica Court,3,h,550000.0,VB,Sweeney,2017-06-17,15.5,3038,3,1,4,802.0,183.97,1978,Brimbank,-37.72343,144.81411,Western Metropolitan,3656
Keilor East,6 Mark Street,4,h,1120000.0,S,Barry,2017-06-17,11.7,3033,4,2,2,599.0,151.96764988779805,1964,Moonee Valley,-37.73514,144.87143999999995,Western Metropolitan,5629
Keilor East,68 Nyah Street,3,h,1001000.0,S,Nelson,2017-06-17,11.7,3033,3,1,2,605.0,151.96764988779805,1964,Moonee Valley,-37.73137,144.86882,Western Metropolitan,5629
Keilor Park,7 Victory Street,3,h,690000.0,PI,Barry,2017-06-17,10.4,3042,3,1,2,650.0,151.96764988779805,1964,Brimbank,-37.72529,144.85682,Western Metropolitan,1119
Kensington,18 Altona Street,2,h,1070000.0,S,Biggin,2017-06-17,3.4,3031,2,1,0,282.0,151.96764988779805,1964,Melbourne,-37.79882,144.92745,Northern Metropolitan,5263
Kensington,18 Bent Street,2,u,730000.0,SP,Nelson,2017-06-17,3.4,3031,2,2,1,2135.0,90.0,2010,Melbourne,-37.79561,144.93499,Northern Metropolitan,5263
Kensington,16 Mawbey Street,1,u,392000.0,SP,Rendina,2017-06-17,3.4,3031,1,1,1,60.0,60.0,2001,Melbourne,-37.78993,144.92306000000005,Northern Metropolitan,5263
Kensington,24 McConnell Street,2,h,1150000.0,S,Hodges,2017-06-17,3.4,3031,2,1,0,147.0,95.0,1890,Melbourne,-37.79067,144.92844,Northern Metropolitan,5263
Kensington,54 McConnell Street,4,h,1415000.0,SP,Biggin,2017-06-17,3.4,3031,4,2,0,199.0,96.0,1982,Melbourne,-37.7916,144.92855,Northern Metropolitan,5263
Kensington,11 Smith Street,1,u,370000.0,SP,Rendina,2017-06-17,3.4,3031,1,1,1,151.96764988779805,151.96764988779805,2011,Melbourne,-37.79122,144.93175,Northern Metropolitan,5263
Kew,871 Glenferrie Road,5,h,3175000.0,PI,Marshall,2017-06-17,5.4,3101,5,4,2,769.0,285.0,1940,Boroondara,-37.81143,145.03723,Southern Metropolitan,10331
Kew,2/65 Weir Street,3,t,1375000.0,VB,Jellis,2017-06-17,5.4,3101,3,3,3,325.0,151.96764988779805,1964,Boroondara,-37.80506,145.05223999999995,Southern Metropolitan,10331
Kew East,90 Kilby Road,3,h,1975000.0,S,Marshall,2017-06-17,7.3,3102,3,2,4,677.0,151.96764988779805,1964,Boroondara,-37.7921,145.0507,Southern Metropolitan,2671
Kingsbury,26 Stymie Street,5,h,1250000.0,S,Ray,2017-06-17,12.1,3083,5,3,2,544.0,40.0,1964,Darebin,-37.71499,145.02966999999995,Northern Metropolitan,1414
Kingsville,67 Williamstown Road,2,h,735000.0,PI,McGrath,2017-06-17,6.4,3012,2,1,1,170.0,151.96764988779805,1964,Maribyrnong,-37.80635,144.8845,Western Metropolitan,1808
Lalor,11 Bruce Street,3,h,638000.0,S,Harcourts,2017-06-17,16.3,3075,3,1,2,679.0,130.0,1965,Whittlesea,-37.67304,145.03396999999995,Northern Metropolitan,8279
Lalor,34 Cyprus Street,3,h,716000.0,S,Harcourts,2017-06-17,16.3,3075,3,1,4,651.0,151.96764988779805,1964,Whittlesea,-37.67388,145.02069,Northern Metropolitan,8279
Langwarrin,6/30 Warrenwood Place,2,u,400000.0,SP,Mindacom,2017-06-17,41.0,3910,2,1,1,196.0,151.96764988779805,2012,Frankston,-38.16439,145.1978,Eastern Victoria,8743
Lower Plenty,14 Glenauburn Road,5,h,800000.0,S,Barry,2017-06-17,14.6,3093,5,2,2,864.0,151.96764988779805,1964,Banyule,-37.72754000000001,145.11021000000005,Eastern Metropolitan,1624
Maidstone,6 Mandrel Street,2,t,505500.0,SP,hockingstuart,2017-06-17,6.4,3012,2,1,1,59.0,151.96764988779805,2014,Maribyrnong,-37.77824,144.87427,Western Metropolitan,3873
Malvern East,3 Ash Grove,4,h,2520000.0,PI,Marshall,2017-06-17,8.4,3145,4,3,4,960.0,325.0,1910,Stonnington,-37.87605,145.05563,Southern Metropolitan,8801
Maribyrnong,6/82 Barb Street,1,u,301000.0,S,Frank,2017-06-17,4.3,3032,1,1,1,887.0,45.0,1972,Maribyrnong,-37.76878,144.89197,Western Metropolitan,4918
McKinnon,1/89 Wheatley Road,3,u,960000.0,S,Buxton,2017-06-17,11.4,3204,3,2,3,220.0,151.96764988779805,1964,Glen Eira,-37.90958,145.03371,Southern Metropolitan,2397
Melbourne,310 King Street,2,u,740000.0,VB,MICM,2017-06-17,0.0,3000,2,1,1,113.0,113.0,1999,Melbourne,-37.81317,144.95452,Northern Metropolitan,17496
Melton,2 Kym Place,4,h,420000.0,S,Ryder,2017-06-17,31.7,3337,4,2,2,642.0,199.5,2004,Melton,-37.69159000000001,144.5864,Western Victoria,3600
Melton South,24 Brennan Street,3,h,419000.0,S,hockingstuart,2017-06-17,29.8,3338,3,1,3,603.0,151.96764988779805,1964,Melton,-37.70478,144.57211,Western Victoria,4718
Mentone,1/32 Cervara Street,3,t,1051000.0,S,Obrien,2017-06-17,20.0,3194,3,2,2,435.0,141.0,1980,Kingston,-37.97889,145.0745,South-Eastern Metropolitan,6162
Mentone,167 Balcombe Road,4,h,1700000.0,S,hockingstuart,2017-06-17,20.0,3194,4,2,2,731.0,151.96764988779805,1964,Kingston,-37.98035,145.05593000000005,South-Eastern Metropolitan,6162
Mentone,94 Beach Road,2,u,525000.0,S,Thomson,2017-06-17,20.0,3194,2,1,1,723.0,151.96764988779805,1964,Kingston,-37.99121,145.06458,South-Eastern Metropolitan,6162
Mentone,29 Milan Street,2,u,660000.0,S,Buxton,2017-06-17,20.0,3194,2,1,1,101.0,300.0,1990,Kingston,-37.98558,145.05966,South-Eastern Metropolitan,6162
Mentone,1/107 Warrigal Road,2,u,455000.0,S,Buxton,2017-06-17,20.0,3194,2,1,1,3160.0,151.96764988779805,1970,Kingston,-37.97946,145.07166999999995,South-Eastern Metropolitan,6162
Mernda,3 Flowerdale Court,3,h,517000.0,S,Harcourts,2017-06-17,25.9,3754,3,2,4,400.0,151.96764988779805,1964,Whittlesea,-37.60697,145.09208,Northern Metropolitan,5812
Mernda,9 Powlett Street,4,h,596000.0,S,Buckingham,2017-06-17,25.9,3754,4,2,2,512.0,151.96764988779805,1964,Whittlesea,-37.61133,145.0945,Northern Metropolitan,5812
Middle Park,78 Erskine Street,4,h,2500000.0,VB,Greg,2017-06-17,3.0,3206,4,3,1,209.0,151.96764988779805,1964,Port Phillip,-37.84807,144.96017,Southern Metropolitan,2019
Mill Park,15 Randell Court,4,h,865000.0,S,Ray,2017-06-17,17.9,3082,4,2,2,612.0,236.0,2013,Whittlesea,-37.65478,145.05199,Northern Metropolitan,10529
Mitcham,16 Burnett Street,4,h,1302000.0,S,Noel,2017-06-17,17.2,3132,4,1,1,842.0,160.0,1950,Whitehorse,-37.81235,145.19756,Eastern Metropolitan,6871
Mitcham,8/12 Good Governs Street,3,t,800000.0,VB,Noel,2017-06-17,17.2,3132,3,2,2,343.0,130.0,2010,Whitehorse,-37.82158,145.21129,Eastern Metropolitan,6871
Moonee Ponds,36 Aberfeldie Street,3,h,1850000.0,SP,McDonald,2017-06-17,6.2,3039,3,2,2,596.0,203.0,1950,Moonee Valley,-37.76086,144.90497,Western Metropolitan,6232
Moonee Ponds,108 Maribyrnong Road,1,u,222000.0,S,Barry,2017-06-17,6.2,3039,1,1,0,29.0,29.0,2012,Moonee Valley,-37.77154,144.91597,Western Metropolitan,6232
Moorabbin,6 Bataba Street,4,h,1289000.0,S,RT,2017-06-17,14.3,3189,4,2,1,532.0,151.96764988779805,1964,Kingston,-37.93686,145.03966,Southern Metropolitan,2555
Mooroolbark,101B Cardigan Road,4,h,651000.0,S,Ray,2017-06-17,26.5,3138,4,2,2,854.0,151.96764988779805,1964,Yarra Ranges,-37.78883,145.3275,Eastern Victoria,8280
Mooroolbark,7 Lancaster Road,3,h,581000.0,S,iTRAK,2017-06-17,26.5,3138,3,1,2,484.0,102.0,1970,Yarra Ranges,-37.78454,145.33073000000005,Eastern Victoria,8280
Mordialloc,5 Epsom Road,4,h,1350000.0,PI,Ray,2017-06-17,21.5,3195,4,2,2,314.0,151.96764988779805,1995,Kingston,-38.00585,145.08376,South-Eastern Metropolitan,3650
Mordialloc,5 Hanlon Close,4,h,1150000.0,SP,Ray,2017-06-17,21.5,3195,4,2,2,603.0,194.0,2004,Kingston,-38.00549,145.10371999999995,South-Eastern Metropolitan,3650
Mordialloc,9 McDonald Street,2,u,470500.0,S,hockingstuart,2017-06-17,21.5,3195,2,1,1,151.96764988779805,151.96764988779805,1970,Kingston,-38.00482,145.08746000000005,South-Eastern Metropolitan,3650
Mount Waverley,23 Baily Street,3,h,1530000.0,S,Ray,2017-06-17,14.2,3149,3,1,2,810.0,151.96764988779805,1964,Monash,-37.86838,145.14664,Eastern Metropolitan,13366
Mount Waverley,25 Carrol Grove,4,h,1352000.0,SP,McGrath,2017-06-17,14.2,3149,4,3,2,708.0,150.0,1960,Monash,-37.89187,145.11049,Eastern Metropolitan,13366
Mount Waverley,57 Cratloe Road,3,h,1360000.0,S,Barry,2017-06-17,14.2,3149,3,2,2,710.0,151.96764988779805,1964,Monash,-37.8622,145.12563,Eastern Metropolitan,13366
Mount Waverley,18 Malcolm Court,3,h,1530000.0,S,Ray,2017-06-17,14.2,3149,3,1,1,750.0,151.96764988779805,1970,Monash,-37.87718,145.11248,Eastern Metropolitan,13366
Mount Waverley,85 Waimarie Drive,4,h,1728000.0,S,Jellis,2017-06-17,14.2,3149,4,3,2,720.0,249.0,1960,Monash,-37.87833,145.13731,Eastern Metropolitan,13366
Mulgrave,10 Adela Court,4,h,2000000.0,S,Ray,2017-06-17,18.8,3170,4,4,2,905.0,446.0,1964,Monash,-37.9319,145.20164,South-Eastern Metropolitan,7113
Mulgrave,2 Emily Court,3,h,901000.0,S,Win,2017-06-17,18.8,3170,3,1,2,801.0,151.96764988779805,1964,Monash,-37.93105,145.16962,South-Eastern Metropolitan,7113
Mulgrave,13 Excelsior Circuit,3,h,757500.0,S,Ray,2017-06-17,18.8,3170,3,2,1,145.0,151.96764988779805,1964,Monash,-37.93226,145.19097,South-Eastern Metropolitan,7113
Mulgrave,13 Merrill Street,3,h,757000.0,S,Barry,2017-06-17,18.8,3170,3,1,1,664.0,151.96764988779805,1964,Monash,-37.92773,145.16984,South-Eastern Metropolitan,7113
Mulgrave,18 Vincent Street,4,h,902000.0,S,Woodards,2017-06-17,18.8,3170,4,2,4,726.0,165.0,1960,Monash,-37.93058,145.16308,South-Eastern Metropolitan,7113
Murrumbeena,18 Ardyne Street,3,t,900000.0,S,Barry,2017-06-17,10.1,3163,3,2,2,238.0,151.96764988779805,1998,Glen Eira,-37.89345,145.06875,Southern Metropolitan,4442
Murrumbeena,3/17 Gerald Street,2,u,660000.0,S,Woodards,2017-06-17,10.1,3163,2,1,1,109.0,151.96764988779805,1964,Glen Eira,-37.89578,145.06899,Southern Metropolitan,4442
Murrumbeena,12 Lydson Street,3,h,1561000.0,S,hockingstuart,2017-06-17,10.1,3163,3,1,2,627.0,132.0,1930,Glen Eira,-37.89561,145.07502,Southern Metropolitan,4442
Newport,39 Speight Street,4,h,1005000.0,S,Sweeney,2017-06-17,6.2,3015,4,1,1,390.0,151.96764988779805,1964,Hobsons Bay,-37.84283,144.87958999999995,Western Metropolitan,5498
Niddrie,19 Nolan Street,3,h,1300000.0,S,Nelson,2017-06-17,10.4,3042,3,1,4,646.0,150.0,1950,Moonee Valley,-37.7415,144.88923,Western Metropolitan,2291
Niddrie,27 The Avenue,4,h,1751000.0,S,Barry,2017-06-17,10.4,3042,4,3,2,564.0,500.0,1964,Moonee Valley,-37.73666,144.87725,Western Metropolitan,2291
Noble Park,22 Arnold Street,3,h,635000.0,S,Purplebricks,2017-06-17,22.7,3174,3,1,4,585.0,151.96764988779805,1964,Greater Dandenong,-37.97267,145.18262,South-Eastern Metropolitan,11806
North Melbourne,6 Baillie Street,1,h,1000000.0,S,W.B.,2017-06-17,1.8,3051,1,1,0,133.0,151.96764988779805,1964,Melbourne,-37.80131,144.94753,Northern Metropolitan,6821
North Melbourne,411-413 Queensberry Street,1,t,780000.0,S,Nick,2017-06-17,1.8,3051,1,1,0,37.0,151.96764988779805,1964,Melbourne,-37.80376,144.95379,Northern Metropolitan,6821
North Melbourne,198-210 Peel Street,2,u,550000.0,S,Biggin,2017-06-17,1.8,3051,2,1,1,151.96764988779805,151.96764988779805,1964,Melbourne,-37.80298,144.9568,Northern Metropolitan,6821
Northcote,10 Balgonie Place,2,h,1001000.0,S,Nelson,2017-06-17,5.3,3070,2,1,0,166.0,151.96764988779805,1964,Darebin,-37.7702,144.99987,Northern Metropolitan,11364
Northcote,4 Merri Parade,2,h,905000.0,PI,Nelson,2017-06-17,5.3,3070,2,1,0,114.0,151.96764988779805,1964,Darebin,-37.78024,144.99289,Northern Metropolitan,11364
Northcote,19 Emmaline Street,3,h,1305000.0,SP,McGrath,2017-06-17,5.3,3070,3,1,0,375.0,151.96764988779805,1999,Darebin,-37.76397,144.99481,Northern Metropolitan,11364
Northcote,205 Mitchell Street,3,h,1516000.0,S,Barry,2017-06-17,5.3,3070,3,1,2,504.0,151.96764988779805,1964,Darebin,-37.77358,145.01286000000005,Northern Metropolitan,11364
Northcote,162 St Georges Road,2,u,503000.0,SP,Jellis,2017-06-17,5.3,3070,2,1,1,151.96764988779805,151.96764988779805,1970,Darebin,-37.76926,144.99157,Northern Metropolitan,11364
Notting Hill,3 Saniky Street,3,u,840000.0,S,Barry,2017-06-17,16.7,3168,3,1,1,390.0,118.0,1970,Monash,-37.90354,145.14394,Southern Metropolitan,902
Nunawading,9 Alern Court,4,h,1430000.0,S,Barry,2017-06-17,15.4,3131,4,3,2,616.0,212.0,1964,Whitehorse,-37.8124,145.18411,Eastern Metropolitan,4973
Nunawading,11 Plymouth Court,3,h,913000.0,S,Fletchers,2017-06-17,15.4,3131,3,2,1,431.0,151.96764988779805,1964,Whitehorse,-37.81206,145.18126999999996,Eastern Metropolitan,4973
Nunawading,70 Springvale Road,5,h,1060000.0,SP,hockingstuart,2017-06-17,15.4,3131,5,3,2,766.0,274.0,1970,Whitehorse,-37.81113,145.17681000000005,Eastern Metropolitan,4973
Nunawading,6 West Street,3,u,806000.0,S,McGrath,2017-06-17,15.4,3131,3,1,2,319.0,151.96764988779805,1964,Whitehorse,-37.82275,145.1764,Eastern Metropolitan,4973
Oak Park,74 Devereaux Street,3,h,840000.0,SP,Nelson,2017-06-17,11.2,3046,3,1,1,722.0,115.0,1960,Moreland,-37.71433,144.90616,Northern Metropolitan,2651
Oak Park,79 New Road,4,h,1071888.0,SP,Rendina,2017-06-17,11.2,3046,4,2,4,553.0,190.0,2001,Moreland,-37.71328,144.90585,Northern Metropolitan,2651
Oakleigh East,1/17 Claudel Street,3,t,820000.0,S,Biggin,2017-06-17,12.3,3166,3,2,1,200.0,130.0,2013,Monash,-37.91017,145.11488,Southern Metropolitan,2547
Oakleigh South,36 Bossington Street,3,h,1218500.0,S,hockingstuart,2017-06-17,15.5,3167,3,1,2,673.0,101.0,1950,Monash,-37.91693,145.08739,South-Eastern Metropolitan,3692
Ormond,13/37 O'Loughlan Street,2,h,695000.0,S,Buxton,2017-06-17,11.4,3204,2,1,1,126.0,75.45,1970,Glen Eira,-37.90552,145.03087,Southern Metropolitan,3578
Parkdale,46 Davey Street,3,h,940000.0,S,Buxton,2017-06-17,21.5,3195,3,2,2,454.0,122.0,1950,Kingston,-37.99443,145.0885,South-Eastern Metropolitan,5087
Parkdale,22 Keith Street,4,h,1300000.0,SP,Buxton,2017-06-17,21.5,3195,4,2,2,597.0,150.0,1970,Kingston,-37.99232,145.08469,South-Eastern Metropolitan,5087
